,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DISTANCE,LABEL
52,2010,12,3,9E,IAH,MEM,TN,1150,469.0,0
53,2010,12,4,9E,IAH,MEM,TN,1150,469.0,0
54,2010,12,5,9E,IAH,MEM,TN,1150,469.0,0
55,2010,12,6,9E,IAH,MEM,TN,1150,469.0,0
56,2010,12,7,9E,IAH,MEM,TN,1150,469.0,0
57,2010,12,1,9E,IAH,MEM,TN,1150,469.0,0
58,2010,12,2,9E,IAH,MEM,TN,1150,469.0,0
59,2010,12,3,9E,IAH,MEM,TN,1150,469.0,0
60,2010,12,4,9E,IAH,MEM,TN,1150,469.0,0
61,2010,12,5,9E,IAH,MEM,TN,1150,469.0,0
62,2010,12,6,9E,IAH,MEM,TN,1150,469.0,0
63,2010,12,7,9E,IAH,MEM,TN,1150,469.0,0
64,2010,12,1,9E,IAH,MEM,TN,1150,469.0,3
65,2010,12,2,9E,IAH,MEM,TN,1150,469.0,0
66,2010,12,3,9E,IAH,MEM,TN,1150,469.0,0
67,2010,12,4,9E,IAH,MEM,TN,1150,469.0,0
68,2010,12,5,9E,IAH,MEM,TN,1150,469.0,0
69,2010,12,3,9E,IAH,MEM,TN,600,469.0,0
70,2010,12,4,9E,IAH,MEM,TN,600,469.0,0
71,2010,12,5,9E,IAH,MEM,TN,600,469.0,0
72,2010,12,6,9E,IAH,MEM,TN,600,469.0,0
73,2010,12,1,9E,IAH,MEM,TN,600,469.0,0
74,2010,12,2,9E,IAH,MEM,TN,600,469.0,0
75,2010,12,3,9E,IAH,MEM,TN,600,469.0,0
76,2010,12,4,9E,IAH,MEM,TN,600,469.0,0
77,2010,12,5,9E,IAH,MEM,TN,600,469.0,0
78,2010,12,6,9E,IAH,MEM,TN,600,469.0,0
79,2010,12,1,9E,IAH,MEM,TN,600,469.0,0
80,2010,12,2,9E,IAH,MEM,TN,600,469.0,0
81,2010,12,3,9E,IAH,MEM,TN,600,469.0,3
82,2010,12,4,9E,IAH,MEM,TN,600,469.0,0
83,2010,12,5,9E,IAH,MEM,TN,600,469.0,0
84,2010,12,6,9E,IAH,MEM,TN,600,469.0,0
85,2010,12,1,9E,IAH,MEM,TN,600,469.0,0
86,2010,12,2,9E,IAH,MEM,TN,600,469.0,0
87,2010,12,3,9E,IAH,MEM,TN,600,469.0,1
88,2010,12,4,9E,IAH,MEM,TN,600,469.0,1
89,2010,12,5,9E,IAH,MEM,TN,600,469.0,0
90,2010,12,7,9E,IAH,MEM,TN,600,469.0,1
91,2010,12,1,9E,IAH,MEM,TN,600,469.0,1
92,2010,12,2,9E,IAH,MEM,TN,600,469.0,0
93,2010,12,3,9E,IAH,MEM,TN,600,469.0,0
94,2010,12,4,9E,IAH,MEM,TN,600,469.0,0
95,2010,12,5,9E,IAH,MEM,TN,600,469.0,0
96,2010,12,6,9E,IAH,ATL,GA,1246,689.0,0
97,2010,12,7,9E,IAH,ATL,GA,1246,689.0,0
98,2010,12,1,9E,IAH,ATL,GA,1246,689.0,0
99,2010,12,2,9E,IAH,ATL,GA,1246,689.0,0
100,2010,12,3,9E,IAH,ATL,GA,1246,689.0,0
101,2010,12,4,9E,IAH,ATL,GA,1246,689.0,0
102,2010,12,5,9E,IAH,ATL,GA,1246,689.0,0
103,2010,12,6,9E,IAH,ATL,GA,1246,689.0,3
104,2010,12,7,9E,IAH,ATL,GA,1246,689.0,0
105,2010,12,1,9E,IAH,ATL,GA,1246,689.0,0
106,2010,12,2,9E,IAH,ATL,GA,1246,689.0,0
107,2010,12,3,9E,IAH,ATL,GA,1246,689.0,0
108,2010,12,4,9E,IAH,ATL,GA,1246,689.0,0
109,2010,12,5,9E,IAH,ATL,GA,1246,689.0,0
110,2010,12,6,9E,IAH,ATL,GA,1558,689.0,0
111,2010,12,6,9E,IAH,ATL,GA,1050,689.0,0
112,2010,12,7,9E,IAH,ATL,GA,1050,689.0,3
113,2010,12,1,9E,IAH,ATL,GA,1050,689.0,0
114,2010,12,2,9E,IAH,ATL,GA,1050,689.0,0
115,2010,12,3,9E,IAH,ATL,GA,1050,689.0,0
116,2010,12,4,9E,IAH,ATL,GA,1050,689.0,0
117,2010,12,5,9E,IAH,ATL,GA,1050,689.0,0
118,2010,12,6,9E,IAH,ATL,GA,1050,689.0,3
119,2010,12,7,9E,IAH,ATL,GA,1050,689.0,1
120,2010,12,1,9E,IAH,ATL,GA,1050,689.0,0
121,2010,12,2,9E,IAH,ATL,GA,1050,689.0,3
122,2010,12,3,9E,IAH,ATL,GA,1050,689.0,0
123,2010,12,4,9E,IAH,ATL,GA,1050,689.0,0
124,2010,12,5,9E,IAH,ATL,GA,1050,689.0,0
125,2010,12,3,AA,IAH,DFW,TX,1400,224.0,0
126,2010,12,4,AA,IAH,DFW,TX,1400,224.0,0
127,2010,12,5,AA,IAH,DFW,TX,1400,224.0,0
128,2010,12,6,AA,IAH,DFW,TX,1400,224.0,0
129,2010,12,7,AA,IAH,DFW,TX,1400,224.0,1
130,2010,12,1,AA,IAH,DFW,TX,1400,224.0,1
131,2010,12,2,AA,IAH,DFW,TX,1400,224.0,0
132,2010,12,3,AA,IAH,DFW,TX,1400,224.0,0
133,2010,12,4,AA,IAH,DFW,TX,1400,224.0,0
134,2010,12,5,AA,IAH,DFW,TX,1400,224.0,0
135,2010,12,6,AA,IAH,DFW,TX,1400,224.0,0
136,2010,12,7,AA,IAH,DFW,TX,1400,224.0,0
137,2010,12,1,AA,IAH,DFW,TX,1400,224.0,0
138,2010,12,2,AA,IAH,DFW,TX,1400,224.0,0
139,2010,12,3,AA,IAH,DFW,TX,1400,224.0,0
140,2010,12,4,AA,IAH,DFW,TX,1400,224.0,0
141,2010,12,5,AA,IAH,DFW,TX,1400,224.0,0
142,2010,12,6,AA,IAH,DFW,TX,1400,224.0,0
143,2010,12,7,AA,IAH,DFW,TX,1400,224.0,0
144,2010,12,1,AA,IAH,DFW,TX,1400,224.0,0
145,2010,12,2,AA,IAH,DFW,TX,1400,224.0,0
146,2010,12,3,AA,IAH,DFW,TX,1400,224.0,0
147,2010,12,4,AA,IAH,DFW,TX,1400,224.0,0
148,2010,12,5,AA,IAH,DFW,TX,1400,224.0,1
149,2010,12,6,AA,IAH,DFW,TX,1400,224.0,0
150,2010,12,7,AA,IAH,DFW,TX,1400,224.0,0
151,2010,12,1,AA,IAH,DFW,TX,1400,224.0,0
152,2010,12,2,AA,IAH,DFW,TX,1400,224.0,0
153,2010,12,3,AA,IAH,DFW,TX,1400,224.0,0
154,2010,12,4,AA,IAH,DFW,TX,1400,224.0,0
155,2010,12,5,AA,IAH,DFW,TX,1400,224.0,0
156,2010,12,3,AA,IAH,DFW,TX,720,224.0,0
157,2010,12,4,AA,IAH,DFW,TX,720,224.0,0
158,2010,12,5,AA,IAH,DFW,TX,720,224.0,0
159,2010,12,6,AA,IAH,DFW,TX,720,224.0,0
160,2010,12,7,AA,IAH,DFW,TX,720,224.0,0
161,2010,12,1,AA,IAH,DFW,TX,720,224.0,0
162,2010,12,2,AA,IAH,DFW,TX,720,224.0,0
163,2010,12,3,AA,IAH,DFW,TX,720,224.0,0
164,2010,12,4,AA,IAH,DFW,TX,720,224.0,0
165,2010,12,5,AA,IAH,DFW,TX,720,224.0,0
166,2010,12,6,AA,IAH,DFW,TX,720,224.0,0
167,2010,12,7,AA,IAH,DFW,TX,720,224.0,0
168,2010,12,1,AA,IAH,DFW,TX,720,224.0,0
169,2010,12,2,AA,IAH,DFW,TX,720,224.0,0
170,2010,12,3,AA,IAH,DFW,TX,720,224.0,0
171,2010,12,4,AA,IAH,DFW,TX,720,224.0,0
172,2010,12,5,AA,IAH,DFW,TX,720,224.0,0
173,2010,12,6,AA,IAH,DFW,TX,720,224.0,0
174,2010,12,7,AA,IAH,DFW,TX,720,224.0,0
175,2010,12,1,AA,IAH,DFW,TX,720,224.0,0
176,2010,12,2,AA,IAH,DFW,TX,720,224.0,0
177,2010,12,3,AA,IAH,DFW,TX,720,224.0,0
178,2010,12,4,AA,IAH,DFW,TX,720,224.0,0
179,2010,12,5,AA,IAH,DFW,TX,720,224.0,0
180,2010,12,6,AA,IAH,DFW,TX,720,224.0,0
181,2010,12,7,AA,IAH,DFW,TX,720,224.0,0
182,2010,12,1,AA,IAH,DFW,TX,720,224.0,0
183,2010,12,2,AA,IAH,DFW,TX,720,224.0,0
184,2010,12,3,AA,IAH,DFW,TX,720,224.0,1
185,2010,12,4,AA,IAH,DFW,TX,720,224.0,0
186,2010,12,5,AA,IAH,DFW,TX,720,224.0,0
187,2010,12,3,AA,IAH,DFW,TX,2005,224.0,0
188,2010,12,4,AA,IAH,DFW,TX,2005,224.0,0
189,2010,12,5,AA,IAH,DFW,TX,2005,224.0,0
190,2010,12,7,AA,IAH,DFW,TX,2005,224.0,0
191,2010,12,1,AA,IAH,DFW,TX,2005,224.0,0
192,2010,12,2,AA,IAH,DFW,TX,2005,224.0,0
193,2010,12,3,AA,IAH,DFW,TX,2005,224.0,0
194,2010,12,4,AA,IAH,DFW,TX,2005,224.0,1
195,2010,12,5,AA,IAH,DFW,TX,2005,224.0,0
196,2010,12,7,AA,IAH,DFW,TX,2005,224.0,0
197,2010,12,1,AA,IAH,DFW,TX,2005,224.0,0
198,2010,12,2,AA,IAH,DFW,TX,2005,224.0,0
199,2010,12,3,AA,IAH,DFW,TX,2005,224.0,0
200,2010,12,4,AA,IAH,DFW,TX,2005,224.0,0
201,2010,12,5,AA,IAH,DFW,TX,2005,224.0,0
202,2010,12,7,AA,IAH,DFW,TX,2005,224.0,0
203,2010,12,1,AA,IAH,DFW,TX,2005,224.0,0
204,2010,12,2,AA,IAH,DFW,TX,2005,224.0,0
205,2010,12,3,AA,IAH,DFW,TX,2005,224.0,1
206,2010,12,4,AA,IAH,DFW,TX,2005,224.0,0
207,2010,12,7,AA,IAH,DFW,TX,2005,224.0,0
208,2010,12,1,AA,IAH,DFW,TX,2005,224.0,0
209,2010,12,2,AA,IAH,DFW,TX,2005,224.0,0
210,2010,12,3,AA,IAH,DFW,TX,2005,224.0,0
211,2010,12,4,AA,IAH,DFW,TX,2005,224.0,1
212,2010,12,5,AA,IAH,DFW,TX,2005,224.0,0
213,2010,12,3,AA,IAH,DFW,TX,1630,224.0,0
214,2010,12,4,AA,IAH,DFW,TX,1630,224.0,0
215,2010,12,5,AA,IAH,DFW,TX,1630,224.0,0
216,2010,12,6,AA,IAH,DFW,TX,1630,224.0,0
217,2010,12,7,AA,IAH,DFW,TX,1630,224.0,0
218,2010,12,1,AA,IAH,DFW,TX,1630,224.0,0
219,2010,12,2,AA,IAH,DFW,TX,1630,224.0,0
220,2010,12,3,AA,IAH,DFW,TX,1630,224.0,0
221,2010,12,4,AA,IAH,DFW,TX,1630,224.0,0
222,2010,12,5,AA,IAH,DFW,TX,1630,224.0,0
223,2010,12,6,AA,IAH,DFW,TX,1630,224.0,0
224,2010,12,7,AA,IAH,DFW,TX,1630,224.0,0
225,2010,12,1,AA,IAH,DFW,TX,1630,224.0,0
226,2010,12,2,AA,IAH,DFW,TX,1630,224.0,1
227,2010,12,3,AA,IAH,DFW,TX,1630,224.0,0
228,2010,12,4,AA,IAH,DFW,TX,1630,224.0,0
229,2010,12,5,AA,IAH,DFW,TX,1630,224.0,0
230,2010,12,6,AA,IAH,DFW,TX,1630,224.0,0
231,2010,12,7,AA,IAH,DFW,TX,1630,224.0,0
232,2010,12,1,AA,IAH,DFW,TX,1630,224.0,0
233,2010,12,2,AA,IAH,DFW,TX,1630,224.0,0
234,2010,12,3,AA,IAH,DFW,TX,1630,224.0,0
235,2010,12,4,AA,IAH,DFW,TX,1630,224.0,0
236,2010,12,6,AA,IAH,DFW,TX,1630,224.0,0
237,2010,12,7,AA,IAH,DFW,TX,1630,224.0,0
238,2010,12,1,AA,IAH,DFW,TX,1630,224.0,0
239,2010,12,2,AA,IAH,DFW,TX,1630,224.0,0
240,2010,12,3,AA,IAH,DFW,TX,1630,224.0,1
241,2010,12,4,AA,IAH,DFW,TX,1630,224.0,0
242,2010,12,5,AA,IAH,DFW,TX,1630,224.0,0
243,2010,12,3,AA,IAH,MIA,FL,1755,964.0,0
244,2010,12,4,AA,IAH,MIA,FL,1755,964.0,0
245,2010,12,5,AA,IAH,MIA,FL,1755,964.0,0
246,2010,12,6,AA,IAH,MIA,FL,1755,964.0,0
247,2010,12,7,AA,IAH,MIA,FL,1755,964.0,0
248,2010,12,1,AA,IAH,MIA,FL,1755,964.0,0
249,2010,12,2,AA,IAH,MIA,FL,1755,964.0,0
250,2010,12,3,AA,IAH,MIA,FL,1755,964.0,0
251,2010,12,4,AA,IAH,MIA,FL,1755,964.0,0
252,2010,12,5,AA,IAH,MIA,FL,1755,964.0,0
253,2010,12,6,AA,IAH,MIA,FL,1755,964.0,0
254,2010,12,7,AA,IAH,MIA,FL,1755,964.0,0
255,2010,12,1,AA,IAH,MIA,FL,1755,964.0,0
256,2010,12,2,AA,IAH,MIA,FL,1755,964.0,0
257,2010,12,3,AA,IAH,MIA,FL,1755,964.0,0
258,2010,12,4,AA,IAH,MIA,FL,1755,964.0,0
259,2010,12,5,AA,IAH,MIA,FL,1755,964.0,0
260,2010,12,6,AA,IAH,MIA,FL,1755,964.0,1
261,2010,12,7,AA,IAH,MIA,FL,1755,964.0,0
262,2010,12,1,AA,IAH,MIA,FL,1755,964.0,1
263,2010,12,2,AA,IAH,MIA,FL,1755,964.0,0
264,2010,12,3,AA,IAH,MIA,FL,1755,964.0,0
265,2010,12,4,AA,IAH,MIA,FL,1755,964.0,0
266,2010,12,5,AA,IAH,MIA,FL,1755,964.0,0
267,2010,12,6,AA,IAH,MIA,FL,1755,964.0,0
268,2010,12,7,AA,IAH,MIA,FL,1755,964.0,0
269,2010,12,1,AA,IAH,MIA,FL,1755,964.0,1
270,2010,12,2,AA,IAH,MIA,FL,1755,964.0,1
271,2010,12,3,AA,IAH,MIA,FL,1755,964.0,1
272,2010,12,4,AA,IAH,MIA,FL,1755,964.0,0
273,2010,12,5,AA,IAH,MIA,FL,1755,964.0,0
274,2010,12,3,AA,IAH,DFW,TX,910,224.0,0
275,2010,12,4,AA,IAH,DFW,TX,910,224.0,0
276,2010,12,5,AA,IAH,DFW,TX,910,224.0,0
277,2010,12,1,AA,IAH,DFW,TX,910,224.0,0
278,2010,12,2,AA,IAH,DFW,TX,910,224.0,0
279,2010,12,3,AA,IAH,DFW,TX,910,224.0,0
280,2010,12,4,AA,IAH,DFW,TX,910,224.0,0
281,2010,12,5,AA,IAH,DFW,TX,910,224.0,0
282,2010,12,1,AA,IAH,DFW,TX,910,224.0,0
283,2010,12,2,AA,IAH,DFW,TX,910,224.0,0
284,2010,12,3,AA,IAH,DFW,TX,910,224.0,0
285,2010,12,4,AA,IAH,DFW,TX,910,224.0,0
286,2010,12,5,AA,IAH,DFW,TX,910,224.0,0
287,2010,12,1,AA,IAH,DFW,TX,910,224.0,0
288,2010,12,2,AA,IAH,DFW,TX,910,224.0,0
289,2010,12,3,AA,IAH,DFW,TX,910,224.0,0
290,2010,12,4,AA,IAH,DFW,TX,910,224.0,0
291,2010,12,5,AA,IAH,DFW,TX,910,224.0,0
292,2010,12,1,AA,IAH,DFW,TX,910,224.0,0
293,2010,12,2,AA,IAH,DFW,TX,910,224.0,0
294,2010,12,3,AA,IAH,DFW,TX,910,224.0,0
295,2010,12,4,AA,IAH,DFW,TX,910,224.0,0
296,2010,12,5,AA,IAH,DFW,TX,910,224.0,0
297,2010,12,3,AA,IAH,MIA,FL,1020,964.0,0
298,2010,12,4,AA,IAH,MIA,FL,1020,964.0,0
299,2010,12,5,AA,IAH,MIA,FL,1020,964.0,0
300,2010,12,6,AA,IAH,MIA,FL,1020,964.0,0
301,2010,12,7,AA,IAH,MIA,FL,1020,964.0,0
302,2010,12,1,AA,IAH,MIA,FL,1020,964.0,0
303,2010,12,2,AA,IAH,MIA,FL,1020,964.0,0
304,2010,12,3,AA,IAH,MIA,FL,1020,964.0,0
305,2010,12,4,AA,IAH,MIA,FL,1020,964.0,3
306,2010,12,5,AA,IAH,MIA,FL,1020,964.0,0
307,2010,12,6,AA,IAH,MIA,FL,1020,964.0,0
308,2010,12,7,AA,IAH,MIA,FL,1020,964.0,0
309,2010,12,1,AA,IAH,MIA,FL,1020,964.0,0
310,2010,12,2,AA,IAH,MIA,FL,1020,964.0,0
311,2010,12,3,AA,IAH,MIA,FL,1020,964.0,0
312,2010,12,4,AA,IAH,MIA,FL,1020,964.0,1
313,2010,12,5,AA,IAH,MIA,FL,1020,964.0,0
314,2010,12,6,AA,IAH,MIA,FL,1020,964.0,0
315,2010,12,7,AA,IAH,MIA,FL,1020,964.0,0
316,2010,12,1,AA,IAH,MIA,FL,1020,964.0,0
317,2010,12,2,AA,IAH,MIA,FL,1020,964.0,0
318,2010,12,3,AA,IAH,MIA,FL,1020,964.0,0
319,2010,12,4,AA,IAH,MIA,FL,1020,964.0,0
320,2010,12,5,AA,IAH,MIA,FL,1020,964.0,0
321,2010,12,6,AA,IAH,MIA,FL,1020,964.0,0
322,2010,12,7,AA,IAH,MIA,FL,1020,964.0,0
323,2010,12,1,AA,IAH,MIA,FL,1020,964.0,0
324,2010,12,2,AA,IAH,MIA,FL,1020,964.0,0
325,2010,12,3,AA,IAH,MIA,FL,1020,964.0,0
326,2010,12,4,AA,IAH,MIA,FL,1020,964.0,0
327,2010,12,5,AA,IAH,MIA,FL,1020,964.0,0
328,2010,12,3,AA,IAH,DFW,TX,1205,224.0,0
329,2010,12,4,AA,IAH,DFW,TX,1205,224.0,0
330,2010,12,5,AA,IAH,DFW,TX,1205,224.0,0
331,2010,12,6,AA,IAH,DFW,TX,1205,224.0,0
332,2010,12,7,AA,IAH,DFW,TX,1205,224.0,0
333,2010,12,1,AA,IAH,DFW,TX,1205,224.0,0
334,2010,12,2,AA,IAH,DFW,TX,1205,224.0,0
335,2010,12,3,AA,IAH,DFW,TX,1205,224.0,0
336,2010,12,4,AA,IAH,DFW,TX,1205,224.0,0
337,2010,12,5,AA,IAH,DFW,TX,1205,224.0,0
338,2010,12,6,AA,IAH,DFW,TX,1205,224.0,0
339,2010,12,7,AA,IAH,DFW,TX,1205,224.0,0
340,2010,12,1,AA,IAH,DFW,TX,1205,224.0,1
341,2010,12,2,AA,IAH,DFW,TX,1205,224.0,0
342,2010,12,3,AA,IAH,DFW,TX,1205,224.0,0
343,2010,12,4,AA,IAH,DFW,TX,1205,224.0,0
344,2010,12,5,AA,IAH,DFW,TX,1205,224.0,0
345,2010,12,6,AA,IAH,DFW,TX,1205,224.0,0
346,2010,12,7,AA,IAH,DFW,TX,1205,224.0,0
347,2010,12,1,AA,IAH,DFW,TX,1205,224.0,0
348,2010,12,2,AA,IAH,DFW,TX,1205,224.0,0
349,2010,12,3,AA,IAH,DFW,TX,1205,224.0,1
350,2010,12,4,AA,IAH,DFW,TX,1205,224.0,0
351,2010,12,5,AA,IAH,DFW,TX,1205,224.0,0
352,2010,12,6,AA,IAH,DFW,TX,1205,224.0,0
353,2010,12,7,AA,IAH,DFW,TX,1205,224.0,0
354,2010,12,1,AA,IAH,DFW,TX,1205,224.0,0
355,2010,12,2,AA,IAH,DFW,TX,1205,224.0,0
356,2010,12,3,AA,IAH,DFW,TX,1205,224.0,0
357,2010,12,4,AA,IAH,DFW,TX,1205,224.0,0
358,2010,12,5,AA,IAH,DFW,TX,1205,224.0,1
359,2010,12,6,AA,IAH,DFW,TX,910,224.0,1
360,2010,12,7,AA,IAH,DFW,TX,910,224.0,0
361,2010,12,6,AA,IAH,DFW,TX,910,224.0,0
362,2010,12,7,AA,IAH,DFW,TX,910,224.0,0
363,2010,12,6,AA,IAH,DFW,TX,910,224.0,0
364,2010,12,7,AA,IAH,DFW,TX,910,224.0,0
365,2010,12,6,AA,IAH,DFW,TX,910,224.0,0
366,2010,12,7,AA,IAH,DFW,TX,910,224.0,0
367,2010,12,3,AA,IAH,MIA,FL,600,964.0,0
368,2010,12,4,AA,IAH,MIA,FL,600,964.0,0
369,2010,12,5,AA,IAH,MIA,FL,600,964.0,0
370,2010,12,6,AA,IAH,MIA,FL,600,964.0,0
371,2010,12,7,AA,IAH,MIA,FL,600,964.0,0
372,2010,12,1,AA,IAH,MIA,FL,600,964.0,0
373,2010,12,2,AA,IAH,MIA,FL,600,964.0,0
374,2010,12,3,AA,IAH,MIA,FL,600,964.0,0
375,2010,12,4,AA,IAH,MIA,FL,600,964.0,0
376,2010,12,5,AA,IAH,MIA,FL,600,964.0,0
377,2010,12,6,AA,IAH,MIA,FL,600,964.0,0
378,2010,12,7,AA,IAH,MIA,FL,600,964.0,0
379,2010,12,1,AA,IAH,MIA,FL,600,964.0,0
380,2010,12,2,AA,IAH,MIA,FL,600,964.0,0
381,2010,12,3,AA,IAH,MIA,FL,600,964.0,1
382,2010,12,4,AA,IAH,MIA,FL,600,964.0,0
383,2010,12,5,AA,IAH,MIA,FL,600,964.0,0
384,2010,12,6,AA,IAH,MIA,FL,600,964.0,0
385,2010,12,7,AA,IAH,MIA,FL,600,964.0,0
386,2010,12,1,AA,IAH,MIA,FL,600,964.0,0
387,2010,12,2,AA,IAH,MIA,FL,600,964.0,0
388,2010,12,3,AA,IAH,MIA,FL,600,964.0,0
389,2010,12,4,AA,IAH,MIA,FL,600,964.0,0
390,2010,12,5,AA,IAH,MIA,FL,600,964.0,0
391,2010,12,6,AA,IAH,MIA,FL,600,964.0,0
392,2010,12,7,AA,IAH,MIA,FL,600,964.0,0
393,2010,12,1,AA,IAH,MIA,FL,600,964.0,0
394,2010,12,2,AA,IAH,MIA,FL,600,964.0,0
395,2010,12,3,AA,IAH,MIA,FL,600,964.0,0
396,2010,12,4,AA,IAH,MIA,FL,600,964.0,0
397,2010,12,5,AA,IAH,MIA,FL,600,964.0,3
398,2010,12,3,AS,IAH,SEA,WA,1825,1874.0,0
399,2010,12,4,AS,IAH,SEA,WA,1825,1874.0,0
400,2010,12,5,AS,IAH,SEA,WA,1825,1874.0,0
401,2010,12,6,AS,IAH,SEA,WA,1825,1874.0,0
402,2010,12,7,AS,IAH,SEA,WA,1825,1874.0,0
403,2010,12,1,AS,IAH,SEA,WA,1825,1874.0,0
404,2010,12,2,AS,IAH,SEA,WA,1825,1874.0,0
405,2010,12,3,AS,IAH,SEA,WA,1825,1874.0,1
406,2010,12,4,AS,IAH,SEA,WA,1825,1874.0,0
407,2010,12,5,AS,IAH,SEA,WA,1825,1874.0,1
408,2010,12,6,AS,IAH,SEA,WA,1825,1874.0,1
409,2010,12,7,AS,IAH,SEA,WA,1825,1874.0,0
410,2010,12,1,AS,IAH,SEA,WA,1825,1874.0,0
411,2010,12,2,AS,IAH,SEA,WA,1825,1874.0,0
412,2010,12,3,AS,IAH,SEA,WA,1825,1874.0,0
413,2010,12,4,AS,IAH,SEA,WA,1825,1874.0,0
414,2010,12,5,AS,IAH,SEA,WA,1825,1874.0,1
415,2010,12,6,AS,IAH,SEA,WA,1825,1874.0,1
416,2010,12,7,AS,IAH,SEA,WA,1825,1874.0,0
417,2010,12,1,AS,IAH,SEA,WA,1825,1874.0,0
418,2010,12,2,AS,IAH,SEA,WA,1825,1874.0,0
419,2010,12,3,AS,IAH,SEA,WA,1825,1874.0,0
420,2010,12,4,AS,IAH,SEA,WA,1825,1874.0,0
421,2010,12,5,AS,IAH,SEA,WA,1825,1874.0,1
422,2010,12,6,AS,IAH,SEA,WA,1825,1874.0,0
423,2010,12,7,AS,IAH,SEA,WA,1825,1874.0,0
424,2010,12,1,AS,IAH,SEA,WA,1825,1874.0,0
425,2010,12,2,AS,IAH,SEA,WA,1825,1874.0,0
426,2010,12,3,AS,IAH,SEA,WA,1825,1874.0,1
427,2010,12,4,AS,IAH,SEA,WA,1825,1874.0,0
428,2010,12,5,AS,IAH,SEA,WA,1825,1874.0,1
429,2010,12,5,CO,IAH,HNL,HI,925,3904.0,1
430,2010,12,5,CO,IAH,MSY,LA,1830,305.0,1
431,2010,12,5,CO,IAH,SAT,TX,1538,191.0,0
432,2010,12,5,CO,IAH,MSY,LA,1440,305.0,0
433,2010,12,5,CO,IAH,AUS,TX,1525,140.0,1
434,2010,12,5,CO,IAH,LAX,CA,1910,1379.0,1
